#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.defunct" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.01</parameter>
#            <OneOnX id="OneOnX.2" name="distr"/>
#        </prior>
#        <distribution id="snapprior.defunct" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.defunct" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.defunct" spec="snap.Data">
#                    <taxonset id="alb" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="T_albicilla_22611" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="chlor" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="T_chloris_12584" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="col" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="T_colonus_2003089" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="leuc" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="T_leucopygius_32019" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="sanct" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="T_sanctus_25117" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="saur" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="T_saurophagus_27804" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="sord" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="T_sordidus_B33720" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="tris" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="T_tristrami_27752" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#        <prior id="uPrior.defunct" name="distribution">
#            <parameter id="u" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <OneOnX id="OneOnX.4" name="distr"/>
#        </prior>
#        <prior id="vPrior.defunct" name="distribution">
#            <parameter id="v" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <OneOnX id="OneOnX.5" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.defunct" id="treeLikelihood.defunct" non-polymorphic="false" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.defunct">
#            <siteModel id="MutationSiteModel.defunct" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" mutationRateU="@u" mutationRateV="@v" spec="snap.likelihood.SnapSubstitutionModel"/>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	u	v	theta0	theta1	theta2	theta3	theta4	theta5	theta6	theta7	theta8	theta9	theta10	theta11	theta12	theta13	theta14	TreeHeightLogger
538000	-2116.675600267871	-1378.5999521571373	-738.0756481107335	10.022565572970414	0.52625342908739	0.09935051838173999	0.10743563113612328	0.07440190583123711	0.13156453815300853	0.14227292900782765	0.1070186173506728	0.11903235970838812	0.13820308908555878	0.04159749748554436	0.11727674492773944	0.07822505649343575	0.14994093844914005	0.0510537240335833	0.06380459329613955	0.15337473016440678	0.0742094224222626
539000	-2116.1801168739044	-1375.2893977263216	-740.8907191475827	11.218619860487106	0.5233238983426957	0.09249803312420261	0.09589260648306638	0.06872239298891702	0.13598448292891938	0.16137372996758664	0.11469701393699003	0.1071109165873852	0.1055371422054455	0.0243826041302144	0.15409211712211182	0.15438104597671798	0.07405845195834061	0.10890806222650701	0.08526847828114936	0.07821829154648316	0.07637810885100178
540000	-2115.179969506119	-1377.3415614492071	-737.8384080569118	9.502601576998243	0.5277697505395277	0.0803825766482753	0.09862390373472922	0.08549825532805432	0.15003577330810405	0.10924137602160054	0.062877779878419	0.08455643835173077	0.0990636670121267	0.043971110681468195	0.11249931442390218	0.12353408853807503	0.08840162852845233	0.05929906507642881	0.09961642383298167	0.16002025537954154	0.09309353590193836
541000	-2117.7767303620076	-1382.2687909891138	-735.507939372894	8.935893182798678	0.5296352732997812	0.11478364230606955	0.09676022202428557	0.08719975622845996	0.15474409286094826	0.1628525943085262	0.1148325567565095	0.10225300542702556	0.16898461706618123	0.062273173893271236	0.10601900828108336	0.08847738600992786	0.10047295185824874	0.06133642436520797	0.10359557397378885	0.12621871584099859	0.13239952072060876
542000	-2122.414181881799	-1375.0418990239962	-747.3722828578025	9.476406358145336	0.5278507890602732	0.09457393860548115	0.10208573307468935	0.07652535982671178	0.14914033412099725	0.17443592391310148	0.04387397242016296	0.05958077108952526	0.12265954961093858	0.029249077738634877	0.07325337083427125	0.09601424255197957	0.09839943027074355	0.09893730992167299	0.06514072931275819	0.09687818026807982	0.10046557023654791
543000	-2129.4143554969555	-1382.3435397479377	-747.0708157490178	10.754550335957358	0.5243794210189188	0.11855391014099069	0.0926607173976108	0.05454548100834383	0.09959693546931113	0.0878738953797236	0.10024939059656605	0.10657730955700039	0.1117222976786729	0.022435839611161065	0.08902785229209371	0.12143544807051299	0.16124875763141153	0.07367109575951773	0.07338194550589917	0.051870005088890225	0.09000293513810957
544000	-2121.222768414314	-1384.4353887401492	-736.7873796741648	12.495523268269615	0.5208411083375826	0.06743429967049787	0.07055249069122806	0.05827723258483116	0.09716305507821298	0.11995188589014853	0.07123582306178301	0.10936497285046971	0.157440434172808	0.08834246582386752	0.11448325108101139	0.11124452616023511	0.07236874890414616	0.06227433127363008	0.08073081829652835	0.12861265878718997	0.08045143469122512
545000	-2118.6654839623707	-1378.3642753065944	-740.3012086557765	11.684032619822512	0.5223532967488759	0.04075037472961036	0.1095284808427677	0.05927073207261909	0.13387319332445577	0.15008094684857268	0.09507333849211111	0.0901997773665698	0.0915301129153394	0.051100476157813726	0.08982839107069872	0.11433504338921037	0.05961734253660337	0.1525971558266675	0.09280367121391488	0.08922366551257106	0.07642714861581199
546000	-2117.999553911029	-1383.4009194269786	-734.5986344840505	9.713763234387972	0.527133321493105	0.08382913810502234	0.12899998850795646	0.08514799679642016	0.13907616092179084	0.09748449899972987	0.11584577870386317	0.1115100300515629	0.09648908097131953	0.048790259614144224	0.13051939927047057	0.10756220888362757	0.11333808266501835	0.1000197000070809	0.05441114441481093	0.10671582652958377	0.10162396047616125
547000	-2118.846410544499	-1378.2430724370565	-740.6033381074424	10.265217501584504	0.5256010682772232	0.0655457044111225	0.08470488458440051	0.057896407850668664	0.12610468594796886	0.10053051502840825	0.12831757235145672	0.09202338998826465	0.15541188510261178	0.03357318433388779	0.09215784404958152	0.12035950465400812	0.07150248832842214	0.07896696307361699	0.08029739703196412	0.08213704767176427	0.07189254799288614
548000	-2120.648583413198	-1382.4193770750796	-738.2292063381184	9.997755534809027	0.5263220082980402	0.12754956538425977	0.06621151111497772	0.07606877171075659	0.12802684797762928	0.1385034328082453	0.08349298802207693	0.09403248063832798	0.13495450864126024	0.05516033923777463	0.10780772962097306	0.10816611482704254	0.06120481713279832	0.06172524614116986	0.12054928218672098	0.18753522767508468	0.06524729994892413
549000	-2125.612365516432	-1390.580785262343	-735.0315802540889	10.954992357286336	0.5239120213058568	0.0535561945331303	0.08967145961076009	0.05803297316250738	0.11611838448662301	0.14124241286394812	0.0681722748676998	0.09545548674889288	0.09514556599763252	0.1000549838271696	0.09393280500876776	0.10641003155613313	0.16831824426797345	0.09413288062781078	0.10654741806243574	0.1594725183279154	0.0727533800355298
550000	-2121.219171066375	-1378.9528128519237	-742.2663582144514	10.368318962621077	0.5253335954124448	0.18884963515112752	0.09717299722982191	0.07301505236981819	0.11010248962056196	0.17540700967280362	0.08823028070286848	0.06561269876560394	0.10752705128743219	0.03787557642237792	0.06519038253761451	0.11044991813736488	0.09970008811105918	0.06883500437325432	0.06126390253123765	0.10817388811812043	0.06482058341800104
551000	-2120.916908683067	-1380.7264988350623	-740.1904098480045	10.655118800930698	0.5246181265724915	0.05940679996982251	0.09889503024799873	0.1149002309691408	0.14258427228573475	0.09847438945397445	0.13853000434154686	0.0865405174452371	0.11638674177949089	0.03548231526985641	0.05841810849657672	0.16464801798057008	0.08430978805141247	0.06883781430636854	0.08988085166666987	0.14281324961048406	0.07462314333805257
552000	-2120.156111108986	-1383.9036025843232	-736.2525085246625	9.17802260050156	0.528808406189856	0.10310497295064594	0.08679098761222169	0.09189046745245187	0.11717119579044243	0.0962675658266066	0.12499856410382447	0.11589611597985748	0.10672189818405005	0.04156771349807294	0.13169177129338774	0.11227077057142959	0.1066511419007255	0.06135213657782237	0.08525744694871334	0.10287393758853251	0.09724304617562873
553000	-2120.4880956201223	-1378.4919538904874	-741.9961417296349	10.627191587619201	0.5246860146603362	0.052142495538641476	0.08313200138116271	0.1121803963410886	0.11668413719287304	0.1271207011486984	0.14548199403410592	0.06044562466801227	0.09193998929092526	0.036884318191839176	0.11017904759120871	0.10352254589830831	0.06206918984771987	0.06437643640428017	0.14435850240661402	0.09188175788079017	0.07572882817063135
554000	-2121.0387801728502	-1381.2847066101438	-739.7540735627065	8.493753624049003	0.5312744189723188	0.10213810043062817	0.08880802784677426	0.11667775201559644	0.11805483956138726	0.16122399420073236	0.05922709785963285	0.05642543221253492	0.08598694145256452	0.04085624178502059	0.09522670847490691	0.15109285529563912	0.08143816251609244	0.09308973970524594	0.0741180967626673	0.15043208705786687	0.08501693280992709
555000	-2120.3286308944316	-1376.8769852646349	-743.451645629797	9.502166754977019	0.5277710918720521	0.08972720659482201	0.07648561567313512	0.09977999507080886	0.16258673893911782	0.18311191563320056	0.11909450980383444	0.08657746386440705	0.06508544488548977	0.05980986331704494	0.13705515113845354	0.13141749479933917	0.07484275928323378	0.03992974202338275	0.08723581317951003	0.11693208861163741	0.08866026991407747
556000	-2119.3719892201057	-1382.5944048536103	-736.7775843664954	9.18143525214031	0.5287970816736053	0.10090451890928796	0.10403115157488141	0.08393660056172153	0.13486065489164314	0.15570998395968777	0.08019173929371731	0.09425491050276508	0.11096132448358514	0.04540141792014537	0.12982298873955883	0.11533294735151604	0.15630238118981696	0.11238107633348876	0.08539518726601968	0.11525979892874741	0.11765704414692449
557000	-2132.9938314208807	-1390.600347365832	-742.3934840550487	11.642729747419958	0.522436153946737	0.08440889533273518	0.13624320013646316	0.08212709771875704	0.09366220169610744	0.13006013709787592	0.046861122888102805	0.08894025320935567	0.14322628292464326	0.08000703679708712	0.07262676152053701	0.1025322979582452	0.051396674755535186	0.04172919718402454	0.1590343913050677	0.18968192413919094	0.06083621142820848
558000	-2122.0680561616578	-1379.8781534525078	-742.1899027091499	8.978364662764635	0.5294868185014443	0.04448578298107831	0.12138182744712953	0.08019617328783282	0.17249278703975546	0.1676008425868623	0.09612414202145021	0.14969490327304413	0.10794968849215682	0.12643263664751495	0.09407652255237536	0.0964017582102448	0.07308511494188229	0.04240239386664326	0.08771566281478516	0.19824179374879433	0.08877365659539632
559000	-2129.5991679825183	-1389.0704795383297	-740.5286884441884	9.55215178471186	0.5276177428246644	0.05243126557331737	0.07512270388522961	0.11376057330856165	0.16257980629521734	0.0990656425472262	0.08413409543348402	0.11314199984445715	0.11664334663698639	0.11149849103985049	0.06808339091104101	0.13616664582094254	0.05661422170308442	0.07263774823747454	0.061587981170367685	0.07581728688576574	0.09657467454944214
560000	-2123.2498397712143	-1386.81167556889	-736.4381642023244	9.264442269021275	0.5285243478508208	0.05952861957181163	0.08951396531082276	0.08362506441827688	0.14814544671247265	0.13714614614786186	0.10794454300713409	0.07233998350274592	0.09097241590015893	0.07870384982406826	0.06802917974277234	0.08829031893120408	0.0664279906163684	0.07982980839541877	0.09326484891138342	0.13811502508568313	0.084532108108507
561000	-2123.0838097876162	-1372.3095142930808	-750.7742954945355	9.701309121087979	0.5271700468607275	0.06221852011171677	0.11456688346556652	0.09556040023711208	0.14905857332005296	0.1275516222486309	0.08264803363177944	0.10684508455577509	0.15001230504472102	0.021123558035099556	0.11817299661408445	0.11215425339620291	0.0826902660680379	0.03041668626493722	0.05928160392524612	0.13824680511017995	0.08151257489671267
562000	-2122.3418476396737	-1384.6980900834315	-737.643757556242	9.313599294296115	0.5283652559700317	0.1532942192311857	0.0799377609554954	0.07984793745661813	0.17813186851931137	0.14932462117965808	0.12077873054903737	0.08154535610674699	0.11494147631605477	0.07784841742155992	0.09071918469940278	0.08173221716198947	0.055803338112040635	0.07019407095620432	0.09020856994261696	0.07205611487129193	0.10342635671076743
563000	-2121.6285033362037	-1377.712406004902	-743.9160973313018	9.263364162982118	0.528527857036461	0.18502692616597263	0.0970909243690591	0.07140890682101017	0.10996635697704923	0.15296004597966503	0.059809776080587185	0.12117206551236719	0.13072837636341733	0.03363884743512111	0.12292815560510179	0.17126007380727787	0.08063717573023924	0.06927518919443042	0.06699937735274407	0.10282567241609977	0.10006809354599373
564000	-2124.0715914377756	-1374.2282189536754	-749.8433724841003	11.737109063286864	0.5222477150121095	0.07424024670833362	0.07935397535562415	0.09886670301124208	0.11983021882603472	0.15578708603446195	0.04864935480067625	0.09092568719827118	0.15659600403876917	0.027721217420332366	0.11825670630327899	0.11855457513720705	0.046267157538944705	0.07012472781095555	0.06706193101415708	0.20924873691039556	0.054948426092253255
565000	-2123.368062269674	-1377.1069133449232	-746.2611489247504	10.270131319336903	0.525588192402819	0.06153895116649267	0.12930910165174278	0.05973952755603767	0.13106453691195472	0.11664804244084066	0.08505667934176224	0.1702596331062415	0.10572254676503874	0.030793927908286726	0.06909599307906532	0.06414982392035343	0.051619631685130785	0.08740513031569723	0.07997382051781887	0.14970292138080862	0.06257183743156562
566000	-2123.933322739467	-1386.5890016238814	-737.3443211155853	9.147917771732876	0.5289086930055192	0.047468636406908654	0.11657541228567084	0.08971818519430268	0.15111184923385457	0.13806125731823257	0.1353189454157135	0.12333446808810046	0.11416821004253652	0.07383582270145271	0.11918824627479849	0.08241159652399939	0.05136244544344474	0.0851690460063282	0.09074123788792413	0.12690897144407165	0.0938653409932029
567000	-2121.1790892357544	-1377.4518129889689	-743.7272762467856	9.599902568621014	0.5274728216170214	0.05734517281782799	0.08375498111112945	0.13070391574534643	0.12415950313683102	0.14683819701115547	0.09739248725008681	0.11668444532579181	0.1173900543424102	0.03906369369698994	0.10511443588451737	0.20597944477624178	0.06052048273520118	0.061902142327620216	0.08551111930574799	0.10656676236427237	0.09208025249871761
568000	-2130.9846598595122	-1379.722947641329	-751.2617122181832	11.132377662615566	0.523513085025095	0.1071427632307852	0.08897555013831411	0.091330916320019	0.09256101138370931	0.1637883849503157	0.12065261189041336	0.17072682803067282	0.1594999425537894	0.020740892854700998	0.03975249237613848	0.0959387851301379	0.06914651797068658	0.06481674184277925	0.07303574814705982	0.09426134373728215	0.08267320442213744
569000	-2120.06397266778	-1385.8505768439438	-734.2133958238361	10.606228139109637	0.5247372211035427	0.0546061871666	0.12717821028300147	0.07314302161329489	0.12705181913060432	0.118214327814839	0.1310915878853833	0.0787803598009607	0.13885519608744576	0.08689094047386725	0.1720728819401927	0.11112153811351995	0.08790562924352484	0.07271158915442735	0.10018865855737964	0.09532810930886426	0.0857274642562019
570000	-2127.1407793513295	-1381.394886354274	-745.7458929970556	11.209914422580491	0.5233428569207712	0.17566094932465628	0.11358070124174645	0.03213574120036452	0.13651677248595562	0.12615149712764437	0.14560008149564366	0.06689462366124303	0.07093784738070454	0.04129107893213118	0.10393683206796082	0.10116812957087652	0.07686087739962391	0.0549482308562141	0.08659261681180087	0.1198385892976809	0.07917342022907937
571000	-2128.6515326743756	-1380.0609272096385	-748.5906054647369	13.828056155277192	0.5187574239699623	0.1613299870204442	0.1042439147314173	0.08309869618740297	0.08883232186812569	0.18252789564904556	0.08300625058002618	0.03486474524573961	0.08732823829756786	0.03027343162392016	0.05900696167214963	0.13308640883116946	0.04827290735237175	0.12426633326336335	0.09383813144465235	0.12391357358122639	0.062486854523321055
572000	-2119.320356351987	-1375.8517763780915	-743.4685799738954	10.551031166102215	0.5248730698242328	0.12423895428635827	0.11164942896423316	0.10445151832564767	0.10916563763004697	0.16593816946897388	0.09415348251809472	0.06991063917547008	0.0777968230009406	0.02361658802376703	0.16690144628318362	0.1667817234878861	0.09020923845700221	0.1152403520422454	0.06673123080459069	0.12103007237292897	0.07963513532078621
573000	-2122.5977057857954	-1380.0504972157762	-742.5472085700189	9.888517650058825	0.5266282718229148	0.12913792798131768	0.12269756019045577	0.07838713292667562	0.1533204773665895	0.17004728396763666	0.11967085112234258	0.07488544116911162	0.14776025154740324	0.042804053996965324	0.13266367252856795	0.07411915982698938	0.09984901352901872	0.0901824773091186	0.032762901976382826	0.1130531496837594	0.08674124929143749
574000	-2116.3162963754585	-1382.1539197944558	-734.162376581003	8.271290738310082	0.5321696882047633	0.09904712584076303	0.08923421459468112	0.09139943595723828	0.1300662337144974	0.14555968655452156	0.10700384423835259	0.08645145283711446	0.10827963129943496	0.04311965691314923	0.10513532143848153	0.11769781929748233	0.08339695655895725	0.11096185424194613	0.161519401178761	0.1146752736546519	0.10452180289978638
575000	-2127.6044269135846	-1394.3528524109142	-733.2515745026701	8.924772004085568	0.529674393547833	0.13728091771149886	0.12559648685652125	0.12392499757631119	0.12853723074974355	0.19724305596405903	0.16333385316973068	0.1233441547754669	0.07816085196970113	0.10180843452458574	0.05740650164059362	0.1210004621209109	0.09892393648111733	0.08422641715885802	0.07503847905027743	0.09252167273947921	0.06691219129339583
576000	-2118.4268643411033	-1378.2475681289295	-740.1792962121738	12.17043688112267	0.5214216487820078	0.1065932926393782	0.17179631613324822	0.07527397597264356	0.13463046364357537	0.14017479523158888	0.16606630295199812	0.13302032443657097	0.08162728863519644	0.03123135697145968	0.13155773061045306	0.10001789199654215	0.10613816616128509	0.05967761826193503	0.08815066766533941	0.16414314805420455	0.05938901405521961
577000	-2122.235315926655	-1384.1509848013015	-738.0843311253535	12.09229811233478	0.5215660430380054	0.1773104160066065	0.06724227169105663	0.08986439415400839	0.11269903452313644	0.1051834906224272	0.07299361020933186	0.09158220966627352	0.11336100954948247	0.04342397743197602	0.08992900893055952	0.059359089450385975	0.10015617569520097	0.09007924553218859	0.14115998850948147	0.08084698804830649	0.07865080586080123
578000	-2116.0981166991373	-1380.7662577097224	-735.3318589894151	9.725305713919745	0.5270993729370707	0.09209115305903513	0.0650134800302918	0.08432792908019311	0.15138763143457992	0.11566299451776603	0.14157784127320666	0.11813472499474935	0.09719576827051736	0.0425105311749453	0.11868178275721196	0.10416864145838553	0.10268593718618815	0.06888379506014757	0.11479206041856109	0.12250519891775134	0.079155865434808
579000	-2114.878203758254	-1377.8842845132328	-736.9939192450212	9.92485136376119	0.5265256172592023	0.09897661422117923	0.11980595306963213	0.08491457782685245	0.14675500388292242	0.16233649448381876	0.11197235918989855	0.06865252049603077	0.11548866228741737	0.06779208534275648	0.09126176080161233	0.16526571132912657	0.073455035932702	0.0466533947041359	0.09008250883438694	0.11973102297286885	0.08830571158817592
580000	-2123.210638340159	-1384.9050828125594	-738.3055555276	8.307785309903489	0.532019323031705	0.15943785687162706	0.18086223976665347	0.08597743131204975	0.1369746945383389	0.1480120866112212	0.05029675493138775	0.11916954208134319	0.10361473041578592	0.07300485226468029	0.067134441701756	0.13025533377407286	0.14505475326375922	0.07766159606631431	0.09152474944454866	0.14521198470740257	0.13779532542942688
581000	-2124.936374031582	-1381.5122869087559	-743.4240871228264	11.754761673570043	0.5222128204266718	0.15521001622630554	0.10646003856085207	0.05454177505802173	0.11877721134620134	0.13053126991279632	0.09136570181370049	0.06628835820505159	0.08700479643586968	0.043689162009700556	0.06366225494863556	0.09348589738063146	0.09595589058902107	0.11185969716976364	0.06034685619539696	0.06096273440802527	0.08065204787192257
582000	-2120.286781217237	-1382.944876981003	-737.3419042362339	11.034862385459457	0.5237307323866952	0.07371821259341681	0.11580620705844978	0.05503624110789374	0.1018571611772669	0.12303862493204064	0.08500992098257594	0.11207118453849095	0.0772569965790695	0.0502242828867954	0.1323809413397042	0.1175976914009866	0.10859378003894198	0.09709097643629373	0.08599216413889442	0.14666535212909618	0.06568629980010325
583000	-2116.4059755053186	-1380.2068520413006	-736.1991234640177	11.722938221825506	0.5222758064829957	0.09885858200106787	0.09365312311068273	0.06499442996298231	0.11776870642928843	0.10638410503665661	0.11933811192126721	0.0709395741441673	0.10333704728229452	0.03610582698464204	0.0691166588640875	0.09212045392169481	0.10195130271110142	0.08708786968670966	0.10168577316459786	0.13961710355849036	0.065626726504722
584000	-2119.7986445461133	-1380.465631738545	-739.3330128075685	8.411090834827606	0.5316012045898153	0.09501762976517238	0.07902527795971209	0.06689483936977154	0.16258485446211973	0.16297026010920715	0.07847467266930414	0.09903087700731665	0.07722658863397665	0.05156875738362366	0.09193544238842684	0.09585146395382652	0.18007769027611686	0.0591696024589426	0.08752820456377884	0.11591985093319869	0.09581117202391962
585000	-2120.455982054187	-1383.069372892147	-737.3866091620403	10.242243516633225	0.5256614402599532	0.14771750937814884	0.1190745665476495	0.08539857043784956	0.11514898839313886	0.20618896815723256	0.0686142634773961	0.09222232178351006	0.15198832004757895	0.07104744681814094	0.12198994913094909	0.1395430754560132	0.06967197795037822	0.05483594139176453	0.09285833144524303	0.11240118035272723	0.08009464559456192
586000	-2120.836431882236	-1376.6768230610544	-744.1596088211813	10.729146479650677	0.5244399667652954	0.0655698220122608	0.10429299181052364	0.06020960697382825	0.10584602971922172	0.15266781958983702	0.10130478579368432	0.06683079981206659	0.10036639618174312	0.030926397375861378	0.05566722271629447	0.07830789266547476	0.07222499711225543	0.08897363174174973	0.07654261532390229	0.1024757062256919	0.0621832748717275
587000	-2120.3349885732964	-1381.1051185160368	-739.2298700572597	11.302409878094181	0.5231429840953329	0.10718431121869905	0.08810758711246411	0.06950882226058028	0.12375962214094116	0.12779880315810524	0.10322541054560495	0.09170860723662451	0.07957176486945197	0.033547718270410115	0.15437717374622165	0.14805974369654704	0.07580746066758637	0.06779465085983716	0.1398206661361187	0.10992070568067391	0.0692759271744638
588000	-2121.2700644435035	-1379.9275964785943	-741.342467964909	11.575517376035988	0.522572308950634	0.12441294405488897	0.08263503637732701	0.08017456174647827	0.08801617005173842	0.12031462161154735	0.044190209244680624	0.13087582994930835	0.0639374636165658	0.032472846247600495	0.12620450575573047	0.14416668558957785	0.08835849257456758	0.07607593565367246	0.10516453794536966	0.09992019466344729	0.07327322291537158
589000	-2127.878747528619	-1381.0238880316165	-746.8548594970023	12.397469592556709	0.5210128715232358	0.11356700866268181	0.09305464656504893	0.03748487599222842	0.11201055447481882	0.18145992224453414	0.159406071105832	0.08992313971687706	0.05477967976500887	0.04349425135308485	0.10456646019504029	0.12250698742744728	0.04876211990261564	0.13069493835262092	0.05048079741095914	0.09693048507535465	0.05612961384260177
590000	-2119.9153128726452	-1383.5926709416135	-736.3226419310319	10.251915866708703	0.5256359881911467	0.12251285808335674	0.08974407823371408	0.05672889564561997	0.16194687593768012	0.10318886405681191	0.1382344142079975	0.14151846297724202	0.0912325688137039	0.04292096998614721	0.08683345285908334	0.11483108080855797	0.1077567745803549	0.09076643205509054	0.09172119040297858	0.07326272921371713	0.08904511170951843
591000	-2128.31906648927	-1382.6544010667544	-745.6646654225156	10.423457177771486	0.52519283305419	0.07624249921757494	0.17634840182335274	0.08150116350764872	0.11279297806724532	0.16316249747156972	0.06786143420126065	0.09451248803578406	0.0622203399570226	0.037093674752703726	0.05681355120004217	0.13010566482185498	0.14942494085829733	0.04278468803283439	0.08905254968207196	0.11003576991726295	0.06090452845727071
592000	-2121.108402196009	-1380.6862224367976	-740.4221797592116	9.011944463503452	0.5293704923794935	0.0877578351510762	0.05422086678449022	0.10529163633208272	0.14882003837186586	0.1765995127479698	0.14799584544449132	0.10915460493654454	0.10913355419278502	0.03451895385784111	0.06406199981955034	0.09831090387850194	0.08290518607221611	0.1288304992955297	0.12252878348265436	0.1591483147351141	0.07712021369322543
593000	-2133.631392518367	-1381.2600447481454	-752.3713477702217	9.383029620975963	0.5281435513183095	0.0683634931855384	0.07312724575907587	0.09294016623333141	0.1701929526535919	0.11271041863084111	0.05922306440405283	0.09391664965870623	0.13113177090538652	0.033627477877295725	0.0398853909981101	0.09961356107450471	0.12348878226155277	0.08216841307897813	0.04560632738194985	0.07353021823847752	0.10166768538059764
594000	-2115.014555624785	-1377.677350705201	-737.337204919584	10.17032911492842	0.5258522742120603	0.0660773839996598	0.08641879214198453	0.07359978229205943	0.1456851861032472	0.16876612642553274	0.0783091758450736	0.09730023111680837	0.12154080351065431	0.046149474295172514	0.11039385584199214	0.0814373474847911	0.07854595969724319	0.10746061726710031	0.08189048049986149	0.10440946587229302	0.0818790400125106
595000	-2116.1303505704236	-1378.5580709062538	-737.5722796641701	9.047156674587312	0.529249493079179	0.08906278385279899	0.07362115203203906	0.10937941711967313	0.14616858188139842	0.20955605972362562	0.13822303317827622	0.08127669444992366	0.1037058221733229	0.058559205602217446	0.09478863908339505	0.10007929307841715	0.09290435084884054	0.0577716973708436	0.09982552451427573	0.07782175855943389	0.09488206808992693
596000	-2123.272068241648	-1380.8364329013532	-742.4356353402949	12.113568450215363	0.5215265446681346	0.12886707719358115	0.05663625834464344	0.10382268901450364	0.09676440704316577	0.10914452435545194	0.0782888892936318	0.13377403237462668	0.09472908385471879	0.030540741163207333	0.18880438829133495	0.1929877448374049	0.09249338000056481	0.09985575854398587	0.06783958136834992	0.09898218304231117	0.08408605665261527
597000	-2127.2969639934454	-1375.6490687465923	-751.647895246853	11.193540825353601	0.5233785987338514	0.13687632881392642	0.06397852391412086	0.08372336901786069	0.13483094896744413	0.14195993122294634	0.04065243020931259	0.06444916867400155	0.051554757261969675	0.03050658395571885	0.1813075558965298	0.15380330289451324	0.12669244481504935	0.08581996264825294	0.108248021282252	0.12260698035991582	0.09254175163014625
598000	-2119.0261792354063	-1381.9835967464628	-737.0425824889435	8.227775410739499	0.5323508366524948	0.15023969815441748	0.08415924513129579	0.07827289081072869	0.17673482785551325	0.15507127747084662	0.13983284397212653	0.11031348833248003	0.15833012422473816	0.06035703180243383	0.07384833503664774	0.12101232829783526	0.1524476679280291	0.0711652639226361	0.11576846248877812	0.10918367891496675	0.12363956550933031
599000	-2119.491503581207	-1375.7778150366146	-743.7136885445924	10.56287151456013	0.5248438032462475	0.10024300578575558	0.1043977309349771	0.07802883838149369	0.1411994177679553	0.1275990965348867	0.0797964723694419	0.10220748875234224	0.08472611205870281	0.0331188817818096	0.06411274656824717	0.16694415462807508	0.1215353911302846	0.08328340247818386	0.051895288229659144	0.08526484517029798	0.09365574091929602
